customerID,tenure,MonthlyCharges,Contract,Churn
5242-UOWHD,45,20.35,Two year,No
2482-CZGBB,10,70.0,Month-to-month,Yes
6479-SZPLM,36,19.45,Two year,No
8097-VBQTZ,54,69.9,Month-to-month,No
4500-HKANN,23,59.7,Two year,No
9917-KWRBE,41,78.35,One year,No
3420-ZDBMA,5,71.45,Month-to-month,No
2212-LYASK,27,45.85,One year,No
1393-IMKZG,1,95.85,Month-to-month,No
8069-RHUXK,67,35.7,Two year,No
3398-GCPMU,72,89.55,Two year,No
2908-WGAXL,56,24.95,Two year,No
3378-AJRAO,44,24.85,One year,No
1013-QCWAM,66,100.8,Month-to-month,No
0866-QLSIR,34,64.4,One year,Yes
6050-FFXES,69,105.35,Two year,No
7181-BQYBV,1,102.45,Month-to-month,Yes
0362-RAOQO,40,19.65,Two year,No
9554-DFKIC,30,54.45,Month-to-month,No
5527-ACHSO,11,70.5,Month-to-month,No
0829-DDVLK,15,20.1,One year,No
1399-UBQIU,11,69.35,Month-to-month,No
1813-JLKWR,64,19.8,One year,No
0336-PIKEI,72,74.4,Two year,No
7322-OCWHC,72,93.05,Two year,No
9537-VHDTA,1,51.2,Month-to-month,No
4957-TIALW,15,65.6,One year,No
2054-PJOCK,60,80.55,One year,No
9150-HEPMB,56,52.7,One year,No
9030-QGZNL,8,20.85,Two year,No
6204-IEUXJ,3,80.1,Month-to-month,Yes
3126-WQMGH,49,52.15,Month-to-month,No
4529-CKBCL,2,80.2,Month-to-month,Yes
2506-CLAKW,6,98.15,Month-to-month,Yes
7176-WRTNX,70,114.95,Two year,No
1583-IHQZE,12,112.95,Month-to-month,Yes
5732-IKGQH,52,104.45,One year,No
9239-GZHZE,72,113.65,Two year,No
7205-BAIAD,40,20.6,Two year,No
0151-ONTOV,1,70.9,Month-to-month,Yes
4140-MUHUG,3,86.85,Month-to-month,Yes
0093-EXYQL,40,91.55,Month-to-month,No
8064-RAVOH,1,49.85,Month-to-month,No
0219-QAERP,30,19.8,One year,No
0320-JDNQG,23,99.85,Month-to-month,Yes
7180-PISOG,1,74.5,Month-to-month,Yes
9168-INPSZ,44,104.15,Month-to-month,No
3571-RFHAR,65,109.15,Month-to-month,Yes
0015-UOCOJ,7,48.2,Month-to-month,No
5334-AFQJB,72,25.1,Two year,No
2754-SDJRD,8,100.15,Month-to-month,No
9578-VRMNM,16,65.2,Month-to-month,Yes
1587-FKLZB,66,99.5,Month-to-month,Yes
6140-QNRQQ,1,71.55,Month-to-month,Yes
8963-JLGJT,3,55.9,Month-to-month,No
4307-KTUMW,53,93.9,Month-to-month,Yes
1465-LNTLJ,8,64.4,Month-to-month,No
5440-FLBQG,69,108.4,Two year,Yes
2135-DQWAQ,5,85.3,Month-to-month,No
4056-QHXHZ,72,107.45,Two year,No
7470-MCQTK,13,48.75,Month-to-month,Yes
7488-MXJIV,4,85.65,Month-to-month,Yes
7401-JIXNM,54,91.3,Two year,No
9339-FIIJL,72,85.95,Two year,No
2027-FECZV,12,106.7,Month-to-month,Yes
2672-DZUOY,1,25.15,Month-to-month,Yes
4706-DGAHW,1,45.2,Month-to-month,No
3870-MQAMG,54,110.35,One year,Yes
6670-MFRPK,69,79.2,Two year,No
6177-PEVRA,48,55.5,Two year,No
4800-CZMPC,48,103.25,One year,Yes
4813-HQMGZ,8,90.25,Month-to-month,No
7579-KKLOE,71,91.25,Two year,No
7377-DMMRI,2,47.8,Month-to-month,Yes
8402-EIVQS,67,100.9,One year,No
4947-DSMXK,34,97.7,Month-to-month,No
7245-NIIWQ,3,69.85,Month-to-month,No
0002-ORFBO,9,65.6,One year,No
3324-OIRTO,71,104.65,One year,No
5414-OFQCB,57,90.45,Two year,No
4967-WPNCF,72,63.7,Two year,No
8552-OBVRU,48,104.5,Month-to-month,No
8499-BRXTD,18,20.1,One year,No
9154-QDGTH,43,104.3,One year,No
8197-BFWVU,72,93.25,Two year,No
2577-GVSIL,35,73.45,One year,No
9367-OIUXP,4,20.7,Month-to-month,No
6770-UAYGJ,49,25.25,Two year,No
6463-HHXJR,71,100.5,Two year,No
7928-VJYAB,11,90.6,Month-to-month,No
1187-WILMM,63,89.4,Two year,No
9776-OJUZI,65,95.45,Month-to-month,No
1306-RPWXZ,49,20.45,Two year,No
8949-JTMAY,29,98.6,Month-to-month,Yes
2774-LVQUS,15,83.05,Month-to-month,Yes
3097-PYWXL,4,19.95,Month-to-month,No
2266-SJNAT,72,109.15,One year,No
0869-PAPRP,26,85.7,Month-to-month,No
4238-JSSWH,35,102.05,Month-to-month,No
2972-YDYUW,57,94.7,One year,No
1104-FEJAM,28,64.4,Month-to-month,No
2809-ILCYT,25,26.8,One year,No
5499-ECUTN,47,66.05,One year,No
4981-FLTMF,57,65.2,Month-to-month,No
9121-PHQSR,16,85.05,Month-to-month,No
3113-IWHLC,5,55.8,Month-to-month,No
3211-ILJTT,17,70.4,Month-to-month,Yes
4612-THJBS,56,104.75,One year,Yes
4277-BWBML,72,19.95,Two year,No
4094-NSEDU,21,94.25,Month-to-month,Yes
0234-TEVTT,48,45.0,One year,No
4304-TSPVK,68,114.9,Two year,No
1552-AAGRX,30,106.4,Month-to-month,No
2637-FKFSY,3,46.1,Month-to-month,No
9796-MVYXX,14,39.7,Two year,No
7874-ECPQJ,4,20.05,Month-to-month,No
0020-INWCK,71,95.75,Two year,No
7089-RKVSZ,8,24.4,One year,No
2683-JXWQQ,61,33.6,Month-to-month,No
9548-ZMVTX,72,90.45,Two year,No
8739-XNIKG,5,84.0,Month-to-month,No
9755-JHNMN,49,67.4,Two year,No
3981-QSVQI,8,19.7,Month-to-month,No
2789-HQBOU,3,80.35,Month-to-month,No
9424-CMPOG,9,19.6,Two year,No
5067-WJEUN,67,54.2,Two year,No
3450-WXOAT,46,45.2,Month-to-month,No
9251-WNSOD,67,75.1,One year,No
6974-DAFLI,55,19.7,One year,No
2616-UUTFK,33,72.75,Month-to-month,No
7064-JHXCE,62,20.05,Two year,No
5103-MHMHY,1,45.95,Month-to-month,Yes
7989-AWGEH,49,39.2,Month-to-month,No
4373-VVHQL,1,44.75,Month-to-month,No
4559-UWIHT,14,82.65,Month-to-month,No
7268-IGMFD,18,93.9,Month-to-month,No
1846-XWOQN,1,70.15,Month-to-month,Yes
0235-KGSLC,1,85.55,Month-to-month,Yes
6650-BWFRT,72,117.15,Two year,No
9570-KYEUA,64,99.25,Two year,No
6993-YGFJV,69,112.55,Two year,No
2712-SYWAY,1,25.7,Month-to-month,No
0730-BGQGF,71,90.3,Two year,No
5498-IBWPI,66,49.4,One year,No
9101-NTIXF,2,19.4,Month-to-month,No
0013-SMEOE,71,109.7,Two year,No
9314-QDMDW,11,61.25,One year,No
9308-ANMVE,47,55.3,Month-to-month,No
2884-GBPFB,35,70.3,Month-to-month,Yes
3757-NJYBX,32,106.35,Month-to-month,Yes
3413-DHLPB,60,103.75,Month-to-month,No
7649-PHJVR,11,19.5,One year,No
6114-TCFID,29,39.5,One year,No
3787-TRIAL,21,26.05,Month-to-month,No
2573-GYRUU,48,91.05,Month-to-month,No
5156-UMKOW,3,29.65,Month-to-month,No
1247-QBVSH,43,50.2,Month-to-month,No
6734-GMPVK,5,105.3,Month-to-month,No
9822-OAOVB,1,55.45,Month-to-month,No
6161-ERDGD,71,85.45,One year,No
1226-JZNKR,8,19.8,One year,No
7318-EIVKO,8,59.25,Month-to-month,No
3771-PZOBW,20,90.7,Month-to-month,No
5136-KCKGI,33,103.7,One year,Yes
8231-BSWXX,71,79.05,One year,No
6486-LHTMA,31,90.7,One year,No
4083-BFNYK,38,95.0,One year,No
3722-WPXTK,1,88.35,Month-to-month,Yes
7389-KBFIT,2,30.25,Month-to-month,No
7176-WIONM,12,49.85,Month-to-month,No
5141-ZUVBH,9,93.0,Month-to-month,No
1089-HDMKP,11,54.55,Month-to-month,No
7623-HKYRK,6,19.7,Month-to-month,No
0310-SUCIN,71,84.8,One year,No
5197-PYEPU,42,94.45,One year,No
2929-ERCFZ,8,94.2,Month-to-month,Yes
7548-SEPYI,5,96.25,Month-to-month,Yes
8835-VSDSE,2,70.7,Month-to-month,Yes
6619-RPLQZ,45,20.85,Two year,No
3275-RHRNE,28,60.0,One year,No
3503-TYDAY,43,80.45,Month-to-month,No
6901-GOGZG,60,84.95,Two year,No
1623-NLDOT,42,33.55,One year,Yes
7021-XSNYE,7,49.65,Two year,No
9621-OUPYD,25,20.2,One year,No
9898-KZQDZ,40,94.55,Month-to-month,Yes
8982-NHAVY,27,100.5,One year,No
4307-KWMXE,10,35.75,Month-to-month,No
0141-YEAYS,27,86.45,Month-to-month,No
2450-ZKEED,11,53.8,One year,No
3694-DELSO,4,38.55,Month-to-month,No
3893-JRNFS,68,39.9,Month-to-month,No
9603-OAIHC,1,70.05,Month-to-month,No
1133-KXCGE,18,20.1,One year,No
5236-PERKL,57,112.95,Two year,Yes
0142-GVYSN,26,20.3,Month-to-month,No
1049-FYSYG,17,35.65,Month-to-month,No
7854-FOKSF,1,35.9,Month-to-month,Yes
2519-FAKOD,38,99.25,Month-to-month,Yes
8406-LNMHF,59,82.95,One year,No
1821-BUCWY,30,55.65,Two year,No
8263-JQAIK,2,24.45,Month-to-month,Yes
0023-UYUPN,50,25.2,One year,No
8314-DPQHL,9,50.8,One year,No
1465-WCZVT,3,19.65,Month-to-month,No
9481-SFCQY,14,59.8,Month-to-month,No
6360-SVNWV,31,73.55,Month-to-month,No
0567-GGCAC,7,61.4,Month-to-month,No
7089-IVVAZ,8,103.35,Month-to-month,Yes
8884-MRNSU,17,19.9,One year,No
2171-UDMFD,32,19.45,Month-to-month,No
9050-IKDZA,2,81.5,Month-to-month,No
2205-YMZZJ,7,84.8,Month-to-month,Yes
9802-CAQUT,72,109.55,Two year,No
1254-IZEYF,31,99.95,Month-to-month,Yes
0187-WZNAB,27,74.4,Month-to-month,No
9492-TOKRI,18,90.0,Month-to-month,Yes
1475-VWVDO,7,74.9,Month-to-month,No
9221-OTIVJ,14,104.85,Month-to-month,Yes
1357-MVDOZ,11,59.65,Month-to-month,No
7602-MVRMB,72,110.45,Two year,No
3325-FUYCG,28,106.1,One year,Yes
5908-QMGOE,15,74.2,Month-to-month,Yes
1197-BVMVG,4,74.45,Month-to-month,No
5406-KGRMX,71,24.55,Two year,No
8481-YYXWG,5,89.35,Month-to-month,Yes
5968-HYJRZ,47,24.55,Two year,No
5198-EFNBM,57,90.65,One year,No
7516-GMHUV,50,105.05,Two year,No
7140-ADSMJ,8,20.45,Month-to-month,No
2230-XTUWL,48,19.55,Two year,No
7706-YLMQA,70,19.7,One year,No
2585-KTFRE,1,70.45,Month-to-month,No
7994-UYIVZ,8,85.65,Month-to-month,No
2609-IAICY,1,77.15,Month-to-month,Yes
1740-CSDJP,1,35.25,Month-to-month,Yes
7717-BICXI,60,20.55,Two year,No
6559-RAKOZ,49,97.95,One year,No
2636-OHFMN,4,48.55,Month-to-month,Yes
4716-MRVEN,29,20.0,One year,No
2143-LJULT,67,25.25,Two year,No
1323-OOEPC,53,98.4,Month-to-month,Yes
3200-MNQTF,67,70.9,Two year,No
6164-HXUGH,6,19.85,Month-to-month,No
5630-IXDXV,47,106.35,Month-to-month,No
0320-DWVTU,53,99.5,Two year,No
9135-MGVPY,69,84.7,Two year,No
1212-GLHMD,3,86.05,Month-to-month,No
7878-JGDKK,4,44.55,Month-to-month,No
1088-AUUZZ,56,75.85,Two year,No
0397-GZBBC,59,93.85,Month-to-month,Yes
6614-YWYSC,61,25.0,Two year,No
9588-OZDMQ,2,45.0,Month-to-month,No
7641-EUYET,46,100.7,Month-to-month,Yes
6476-EPYZR,12,20.5,Month-to-month,No
9921-ZVRHG,14,80.45,Month-to-month,Yes
1174-FGIFN,28,90.45,One year,No
6620-HVDUJ,24,60.45,Month-to-month,No
4701-MLJPN,31,55.25,Month-to-month,Yes
1032-MAELW,68,78.45,One year,No
7641-TQFHN,39,100.55,Two year,No
1552-TKMXS,42,20.35,Month-to-month,No
9206-GVPEQ,13,54.45,Month-to-month,Yes
8622-ZLFKO,6,90.75,Month-to-month,No
1596-BBVTG,35,75.35,Month-to-month,Yes
6188-UXBBR,38,20.25,One year,No
2333-KWEWW,18,20.05,Two year,No
5702-SKUOB,4,19.6,Month-to-month,No
1134-YWTYF,27,53.8,Month-to-month,No
6061-GWWAV,41,70.2,One year,No
0679-TDGAK,50,75.5,One year,No
6585-WCEWR,72,20.35,Two year,No
9067-YGSCA,70,26.05,One year,No
9067-SQTNS,44,20.6,One year,No
8433-WXGNA,2,75.7,Month-to-month,Yes
1776-SPBWV,34,20.1,One year,No
8735-SDUFN,72,24.3,Two year,No
9668-PUGNU,71,24.5,Two year,No
9405-GPBBG,64,110.5,Two year,No
1926-QUZNN,72,25.25,Two year,No
3707-GNWHM,1,74.25,Month-to-month,Yes
7016-NVRIC,29,90.1,One year,No
5829-NVSQN,23,68.75,One year,No
9565-AXSMR,52,19.2,Two year,No
8922-LIEGH,25,89.7,Month-to-month,Yes
8869-LIHMK,64,115.1,Two year,No
8245-UMPYT,16,96.4,Month-to-month,Yes
5186-SAMNZ,1,69.5,Month-to-month,Yes
0447-RXSGD,24,99.65,Month-to-month,No
4927-WWOOZ,2,91.45,Month-to-month,No
5788-YPOEG,34,84.75,Two year,No
5373-SFODM,36,85.25,Month-to-month,Yes
0661-KBKPA,53,78.75,One year,No
9081-WWXKP,47,20.25,Two year,No
0784-ZQJZX,72,19.9,Two year,No
3133-PZNSR,72,97.75,Two year,No
5766-ZJYBB,1,19.4,Month-to-month,Yes
8931-GJJIQ,9,83.3,Month-to-month,Yes
4277-PVRAN,8,80.1,Month-to-month,Yes
0022-TCJCI,45,62.7,One year,Yes
0722-SVSFK,7,100.4,Month-to-month,No
3612-YVGSJ,71,24.45,Two year,No
9825-YCXWZ,41,101.1,One year,No
5397-NSKQG,67,50.9,Two year,No
8565-HBFNN,69,107.2,One year,No
2000-DHJUY,70,92.2,Two year,No
0203-HHYIJ,25,25.3,One year,Yes
8670-ERCJH,72,113.4,Two year,No
7758-UJWYS,34,40.55,Two year,No
2050-ONYDQ,65,26.0,Two year,No
7055-JCGNI,70,111.95,Two year,No
0739-UUAJR,72,53.8,Two year,No
4826-DXMUP,35,72.1,One year,No
0952-KMEEH,13,98.15,Month-to-month,Yes
7285-KLOTR,12,78.85,One year,No
0654-PQKDW,62,70.75,One year,No
7175-NTIXE,25,76.15,Month-to-month,No
7963-SHNDT,52,39.1,Two year,No
9796-BPKIW,8,69.95,Month-to-month,No
0188-GWFLE,2,20.05,Month-to-month,No
8129-GMVGI,56,20.05,Two year,No
2882-DDZPG,12,19.45,Month-to-month,No
3547-LQRIK,47,26.9,One year,No
9137-NOQKA,2,19.2,Month-to-month,No
5843-TTHGI,18,50.0,Month-to-month,No
1849-RJYIG,8,60.0,Month-to-month,No
8868-GAGIO,45,84.55,Month-to-month,No
4061-UKJWL,3,45.45,Month-to-month,No
5380-XPJNZ,38,20.05,One year,No
8263-QMNTJ,72,115.55,Two year,No
8178-EYZUO,46,93.7,Month-to-month,Yes
3230-JCNZS,71,99.0,Two year,No
0277-ORXQS,66,50.55,Two year,No
5130-IEKQT,25,105.95,Month-to-month,Yes
3230-WYKIR,18,82.0,One year,Yes
7996-BPXHY,13,25.0,Two year,No
3227-WLKLI,65,91.55,Two year,No
0407-BDJKB,60,95.75,Month-to-month,Yes
2266-FUBDZ,15,19.35,Two year,No
8237-ULIXL,72,24.85,Two year,No
9600-UDOPK,30,94.05,Month-to-month,Yes
8216-AZUUZ,42,100.4,Two year,No
9153-BTBVV,71,25.0,Two year,No
4074-SJFFA,1,54.75,Month-to-month,Yes
3269-ATYWD,39,95.65,Month-to-month,Yes
5186-PEIZU,35,19.25,Month-to-month,No
1074-AMIOH,53,108.25,Month-to-month,No
4910-GMJOT,1,94.6,Month-to-month,Yes
0354-WYROK,31,98.9,Month-to-month,Yes
4361-FEBGN,48,20.15,Two year,No
7748-UMTRK,30,101.3,Month-to-month,No
0380-ZCSBI,10,20.0,Month-to-month,No
7145-FEJWU,12,105.3,Month-to-month,No
6463-MVYRY,57,69.85,Two year,No
3969-JQABI,58,65.25,Month-to-month,No
9624-EGDEQ,37,19.8,Two year,No
1051-EQPZR,44,19.6,Month-to-month,No
5849-ASHZJ,27,20.05,One year,No
5780-INQIK,8,49.4,Month-to-month,No
7576-OYWBN,3,76.05,Month-to-month,Yes
4526-ZJJTM,25,88.4,Month-to-month,No
8384-FZBJK,57,100.6,Month-to-month,No
3750-RNQKR,12,19.45,Month-to-month,No
0962-CQPWQ,62,20.3,Two year,No
3096-YXENJ,65,107.65,Two year,No
1265-BCFEO,71,80.45,Two year,No
5837-LXSDN,21,58.85,One year,No
5945-AZYHT,71,109.6,One year,No
8325-QRPZR,7,75.15,Month-to-month,No
6384-VMJHP,72,73.0,Two year,No
2262-SLNVK,1,70.1,Month-to-month,No
7730-CLDSV,72,98.65,Two year,No
1135-HIORI,64,111.45,One year,No
0164-APGRB,72,114.9,Two year,No
6481-ESCNL,29,100.55,Month-to-month,No
1790-NESIO,13,20.4,Two year,No
1550-EENBN,31,104.35,Month-to-month,No
5539-TMZLF,1,69.75,Month-to-month,Yes
4323-SADQS,7,34.5,Month-to-month,Yes
4446-BZKHU,61,105.55,Month-to-month,Yes
5202-IVJNU,39,30.1,Month-to-month,Yes
5976-JCJRH,10,70.3,Month-to-month,Yes
8198-RKSZG,14,80.45,Month-to-month,No
0137-OCGAB,1,80.2,Month-to-month,Yes
3351-NQLDI,67,94.35,One year,Yes
9297-EONCV,72,91.35,Two year,No
7593-JNWRU,6,44.6,Month-to-month,Yes
4588-YBNIB,1,19.6,Month-to-month,Yes
1069-QJOEE,25,19.9,One year,No
3336-JORSO,33,110.45,Month-to-month,Yes
7799-DSEWS,18,68.35,Month-to-month,No
8766-PAFNE,71,79.1,Two year,No
5315-CKEQK,28,51.0,One year,No
3130-ICDUP,2,80.55,Month-to-month,No
0820-FNRNX,17,66.7,Month-to-month,No
0880-FVFWF,56,86.4,Month-to-month,No
4611-ANLQC,60,50.05,One year,No
4213-HKBJO,33,25.7,Two year,No
2792-LSHWX,1,83.4,Month-to-month,No
5028-GZLDO,2,70.7,Month-to-month,Yes
0014-BMAQU,63,84.65,Two year,No
6861-XWTWQ,7,99.25,Month-to-month,Yes
9018-PCIOK,55,64.75,Two year,No
4837-QUSFT,65,100.15,One year,No
6877-TJMBR,1,84.8,Month-to-month,Yes
9953-ZMKSM,63,25.25,Two year,No
0907-HQNTS,70,113.0,Two year,No
7665-NKLAV,36,40.65,Two year,No
6769-DCQLI,52,105.0,One year,Yes
2433-KMEAS,22,54.45,Month-to-month,Yes
4391-LNRXK,22,94.95,Month-to-month,No
8250-ZNGGW,5,59.9,Month-to-month,No
2195-ZRVAX,47,85.3,Month-to-month,Yes
3550-SAHFP,33,83.35,Month-to-month,Yes
2011-TRQYE,18,33.5,Month-to-month,Yes
8562-GHPPI,1,19.8,Month-to-month,No
5893-PYOLZ,56,81.8,Two year,No
4986-MXSFP,2,20.0,Month-to-month,No
6131-FOYAS,35,59.6,Month-to-month,No
3027-YNWZU,64,25.0,Two year,No
5609-IMCGG,15,84.35,Month-to-month,No
4873-ILOLJ,24,90.35,Month-to-month,Yes
4727-MCYZG,1,55.55,Month-to-month,No
9481-WHGWY,70,75.35,Two year,No
2725-KXXWT,1,90.75,Month-to-month,Yes
9565-DJPIB,4,89.6,Month-to-month,Yes
4328-VUFWD,39,59.3,One year,No
3301-LSLWQ,29,66.1,Month-to-month,No
7473-ZBDSN,14,18.8,Two year,No
3166-PNEOF,61,86.45,Two year,No
5639-NTUPK,13,52.1,Month-to-month,No
8780-YRMTT,66,47.4,Two year,No
8348-HFYIV,2,49.25,Month-to-month,Yes
5140-FOMCQ,59,109.15,One year,No
6242-SGYTS,62,94.95,One year,No
8166-ORCHU,33,93.55,One year,No
8414-OOEEL,66,79.5,Two year,No
8454-AATJP,72,115.05,Two year,No
6849-WLEYG,1,19.75,Month-to-month,Yes
4659-NZRUF,19,95.15,Month-to-month,Yes
4531-AUZNK,51,95.15,One year,No
4191-XOVOM,63,105.4,Month-to-month,No
2150-OEGBV,27,20.1,One year,No
8429-XIBUM,22,101.35,Month-to-month,Yes
1855-CFULU,4,20.05,Month-to-month,No
4878-BUNFV,42,20.7,Two year,No
1872-EBWSC,29,20.35,One year,No
2608-BHKFN,4,70.05,Month-to-month,Yes
7026-YMSBE,30,19.7,One year,No
7341-LXCAF,4,74.65,Month-to-month,Yes
6997-UVGOX,71,85.45,Two year,No
9674-EHPPG,46,40.4,Two year,No
9462-MJUAW,4,50.4,Month-to-month,Yes
8128-YVJRG,7,79.65,Month-to-month,Yes
5440-VHLUL,69,105.2,One year,No
5781-BKHOP,72,100.65,Two year,No
4283-FUTGF,19,79.85,Month-to-month,Yes
5213-TWWJU,28,91.0,Month-to-month,No
1569-TTNYJ,5,78.75,Month-to-month,Yes
8628-MFKAX,72,116.75,Two year,No
2397-BRLOM,8,80.45,Month-to-month,Yes
7629-WIXZF,7,59.1,One year,No
5445-GLVOT,22,49.8,Month-to-month,No
3976-HXHCE,72,19.3,Two year,No
2466-NEJOJ,8,19.65,Month-to-month,No
0254-KCJGT,52,81.4,One year,No
5472-CVMDX,68,38.9,Two year,No
6461-SZMCV,71,87.95,Two year,No
8150-QUDFX,2,19.85,Month-to-month,No
9508-ILZDG,34,96.35,Month-to-month,No
2346-DJQTB,35,24.15,Month-to-month,No
1697-LYYYX,61,19.1,One year,No
1942-OQFRW,1,44.0,Month-to-month,No
4749-VFKVB,1,50.1,Month-to-month,Yes
9640-ZSLDC,53,60.6,One year,No
4231-LZUYM,72,25.65,Two year,No
7598-UAASY,2,76.4,Month-to-month,Yes
7938-OUHIO,3,98.7,Month-to-month,Yes
8510-AWCXC,13,100.8,Month-to-month,Yes
6128-AQBMT,41,53.95,Month-to-month,No
3594-BDSOA,24,20.4,One year,No
0431-APWVY,28,90.1,One year,Yes
5133-VRSAB,8,29.35,Month-to-month,No
5996-DAOQL,1,20.45,Month-to-month,No
6838-YAUVY,54,95.1,Two year,No
0484-JPBRU,41,25.25,Month-to-month,No
7883-ROJOC,19,44.9,Month-to-month,No
0244-LGNFY,72,92.65,Two year,No
7274-CGTOD,62,43.7,Two year,No
4295-YURET,56,72.6,Two year,No
3426-NIYYL,15,51.55,Month-to-month,Yes
8225-BTJAU,10,79.25,Month-to-month,Yes
4635-EJYPD,32,18.95,Two year,No
1866-ZSLJM,21,20.5,Month-to-month,No
4636-TVXVG,62,19.95,One year,No
4236-UJPWO,2,24.5,Month-to-month,No
9392-XBGTD,27,20.6,Two year,No
3387-VATUS,5,94.85,Month-to-month,Yes
6402-SSEJG,25,61.05,One year,No
1143-NMNQJ,2,85.7,Month-to-month,Yes
1169-SAOCL,49,106.65,One year,No
1110-KYLGQ,63,108.25,Month-to-month,No
9929-PLVPA,4,20.4,Month-to-month,No
3518-PZXZQ,1,55.3,Month-to-month,No
2371-JUNGC,11,20.25,Month-to-month,No
7693-QPEFS,52,72.95,Month-to-month,No
0924-BJCRC,60,89.45,Month-to-month,No
5074-FBGHB,64,104.65,One year,No
2351-BKRZW,43,75.2,Two year,No
4455-BFSPD,61,101.15,One year,No
0415-MOSGF,1,44.4,Month-to-month,Yes
1724-BQUHA,5,89.5,Month-to-month,Yes
3948-KXDUF,66,68.75,Two year,No
2323-ARSVR,67,111.05,Two year,No
0815-MFZGM,42,99.0,Two year,No
4826-XTSOH,1,86.05,Month-to-month,Yes
5480-XTFFL,31,21.0,Two year,No
8295-FHIVV,7,19.4,Month-to-month,No
2495-INZWQ,4,44.55,Month-to-month,Yes
9086-YJYXS,34,77.2,One year,No
1179-INLAT,3,19.45,One year,No
7909-FIOIY,19,24.85,Month-to-month,No
4139-SUGLD,31,35.4,Month-to-month,Yes
6857-VWJDT,1,95.65,Month-to-month,Yes
6351-SCJKT,3,41.35,Month-to-month,No
5468-BPMMO,46,19.6,Month-to-month,No
5624-BQSSA,1,20.95,Month-to-month,Yes
0197-PNKNK,69,84.45,One year,No
2439-QKJUL,5,20.25,Month-to-month,No
1194-SPVSP,1,19.65,Month-to-month,No
9534-NSXEM,26,20.65,One year,No
2408-WITXK,10,34.7,Month-to-month,Yes
8929-KSWIH,25,99.3,Two year,No
2250-IVBWA,64,81.05,Month-to-month,No
1810-MVMAI,30,67.6,Month-to-month,No
9506-UXUSK,13,70.15,Month-to-month,No
1229-RCALF,64,115.0,One year,No
3572-UOLYZ,46,84.8,Month-to-month,No
1429-UYJSV,12,19.7,One year,No
5577-OTWWW,15,19.75,Month-to-month,Yes
6100-QQHEB,17,92.55,Month-to-month,Yes
6366-XIVKZ,13,63.15,Month-to-month,No
3470-OBUET,67,74.0,Two year,No
2770-NSVDG,24,29.1,Month-to-month,No
9375-MHRRS,6,50.05,Month-to-month,No
2634-HCZGT,53,60.05,One year,Yes
7503-QQRVF,16,74.3,Month-to-month,Yes
4860-YZGZM,10,20.0,Month-to-month,No
6599-GZWCM,13,74.65,One year,No
2691-NZETQ,9,85.35,Month-to-month,Yes
4404-HIBDJ,25,74.3,One year,Yes
5533-NHFRF,7,44.4,Month-to-month,No
7037-MTYVW,38,85.4,Two year,No
4760-THGOT,43,94.1,Month-to-month,No
7295-JOMMD,4,98.1,Month-to-month,Yes
4016-BJKTZ,25,108.9,Two year,No
6584-VQMYT,27,56.2,One year,No
9838-BFCQT,72,26.1,Two year,No
2790-XUYMV,71,85.45,One year,No
0581-MDMPW,24,88.95,Month-to-month,No
5013-SBUIH,50,109.65,Two year,Yes
1023-BQXZE,57,74.35,Two year,No
9163-GHAYE,15,48.85,Month-to-month,No
3904-UKFRE,4,80.1,Month-to-month,No
5353-WILCI,28,56.05,Month-to-month,No
0709-TVGUR,9,74.55,Month-to-month,Yes
0058-EVZWM,55,89.8,Month-to-month,No
6023-YEBUP,3,100.95,Month-to-month,Yes
7209-JCUDS,10,94.9,Month-to-month,Yes
7009-PCARS,55,19.1,One year,No
0519-DRGTI,20,20.35,Month-to-month,No
1017-FBQMM,62,106.05,One year,No
3001-CBHLQ,32,104.9,Month-to-month,Yes
1985-MBRYP,43,19.65,Two year,No
6158-DWPZT,9,24.1,One year,Yes
9372-TXXPS,60,59.85,Two year,No
3259-QMXUN,58,86.1,Two year,No
1015-JPFYW,7,19.45,One year,No
6645-MXQJT,2,97.1,Month-to-month,No
4360-QRAVE,37,36.65,Month-to-month,No
8433-WPJTV,65,103.9,One year,No
5804-JMYIO,39,19.75,Two year,No
3763-GCZHZ,66,104.05,One year,Yes
6484-LATFU,68,24.55,Two year,No
7599-NTMDP,62,48.7,Two year,No
0772-GYEQQ,3,88.35,Month-to-month,Yes
0536-ACXIP,72,109.55,Two year,No
0936-NQLJU,41,20.65,Two year,No
4831-EOBFE,29,94.65,Month-to-month,Yes
1575-KRZZE,4,55.2,Month-to-month,No
3251-YMVWZ,53,24.05,One year,No
4102-OQUPX,1,74.4,Month-to-month,Yes
9170-GYZJC,41,79.9,Month-to-month,Yes
4884-LEVMQ,39,20.45,Two year,No
8857-CUPFQ,63,19.25,Two year,No
7610-TVOPG,15,26.35,Month-to-month,No
3638-DIMPH,13,43.8,One year,No
1845-ZLLIG,1,50.15,Month-to-month,No
8559-WNQZS,1,20.45,Two year,No
3999-QGRJH,8,69.7,Month-to-month,Yes
1699-UOTXU,60,61.4,Two year,No
2454-RPBRZ,12,98.1,Month-to-month,Yes
0635-WKOLD,40,70.75,One year,No
5993-JSUWV,66,61.15,Two year,No
4518-FZBSX,42,20.25,One year,No
5387-ASZNZ,66,63.85,One year,No
6988-CJEYV,49,98.7,Month-to-month,No
2002-MZHWP,1,20.5,Month-to-month,Yes
3097-FQTVJ,41,20.0,Two year,No
